temporada,semana,time_casa,time_fora,gols_casa,gols_fora,odd_casa,odd_empate,odd_fora,vencedor,odd_vencedora
2015,30,Atlético Mineiro,Chapecoense,3,0,1.3,5.0,10.0,Atlético Mineiro,1.3
2015,30,Corinthians,Avaí,1,1,1.57,3.8,6.0,Empate,3.8
2015,30,Coritiba,Vasco da Gama,0,0,2.38,3.2,3.0,Empate,3.2
2015,30,Figueirense,Fluminense,1,0,1.33,4.5,11.0,Figueirense,1.33
2015,30,Flamengo,Palmeiras,1,2,1.55,4.0,5.75,Palmeiras,5.75
2015,30,Goiás,São Paulo,0,1,2.6,3.4,2.6,São Paulo,2.6
2015,30,Internacional,Cruzeiro,2,0,1.75,3.6,4.6,Internacional,1.75
2015,30,Joinville,Grêmio,0,2,4.5,3.5,1.8,Grêmio,1.8
2015,30,Ponte Preta,Sport Recife,0,1,2.5,3.3,2.75,Sport Recife,2.75
2015,30,Santos,Athletico-PR,5,1,1.62,3.75,5.5,Santos,1.62
2016,1,Flamengo,Sport Recife,1,0,1.53,4.0,6.0,Flamengo,1.53
2016,1,Palmeiras,Athletico-PR,4,0,1.75,3.3,5.25,Palmeiras,1.75
2016,1,Atlético Mineiro,Santos,1,0,2.8,3.2,2.5,Atlético Mineiro,2.8
2016,1,Coritiba,Cruzeiro,1,0,2.7,3.2,2.63,Coritiba,2.7
2016,1,Botafogo,São Paulo,0,1,1.91,3.4,4.0,São Paulo,4.0
2016,1,Santa Cruz,Vitória,4,1,1.8,3.6,4.33,Santa Cruz,1.8
2016,1,América-MG,Fluminense,0,1,2.5,3.25,2.8,Fluminense,2.8
2016,1,Corinthians,Grêmio,0,0,1.75,3.5,4.75,Empate,3.5
2016,1,Figueirense,Ponte Preta,0,0,2.3,3.1,3.2,Empate,3.1
2016,1,Internacional,Chapecoense,0,0,1.67,3.5,5.5,Empate,3.5
2016,2,Ponte Preta,Palmeiras,2,1,2.6,3.1,2.8,Ponte Preta,2.6
2016,2,Fluminense,Santa Cruz,2,2,1.62,3.6,6.0,Empate,3.6
2016,2,Cruzeiro,Figueirense,2,2,1.44,4.2,7.5,Empate,4.2
2016,2,Athletico-PR,Atlético Mineiro,1,1,2.2,3.1,3.5,Empate,3.1
2016,2,Santos,Coritiba,2,1,1.55,3.6,7.0,Santos,1.55
2016,2,Chapecoense,América-MG,3,1,1.62,3.6,6.0,Chapecoense,1.62
2016,2,Grêmio,Flamengo,1,0,2.05,3.2,3.75,Grêmio,2.05
2016,2,São Paulo,Internacional,1,2,2.0,3.2,4.0,Internacional,4.0
2016,2,Vitória,Corinthians,3,2,2.8,3.25,2.5,Vitória,2.8
2016,2,Sport Recife,Botafogo,1,1,1.83,3.4,4.5,Empate,3.4
2016,3,Botafogo,Athletico-PR,2,1,2.2,3.25,3.3,Botafogo,2.2
2016,3,Figueirense,Santos,2,2,2.38,3.3,2.9,Empate,3.3
2016,3,América-MG,Vitória,1,1,2.1,3.4,3.4,Empate,3.4
2016,3,Flamengo,Chapecoense,2,2,1.67,3.75,5.0,Empate,3.75
2016,3,Coritiba,São Paulo,1,1,2.2,3.2,3.4,Empate,3.2
2016,3,Palmeiras,Fluminense,2,0,1.91,3.4,4.0,Palmeiras,1.91
2016,3,Santa Cruz,Cruzeiro,4,1,2.4,3.25,2.9,Santa Cruz,2.4
2016,3,Corinthians,Ponte Preta,3,0,1.5,3.8,7.0,Corinthians,1.5
2016,3,Internacional,Sport Recife,1,0,1.57,3.75,6.0,Internacional,1.57
2016,3,Atlético Mineiro,Grêmio,0,3,2.25,3.3,3.2,Grêmio,3.2
2016,3,Cruzeiro,América-MG,1,1,1.53,3.75,6.5,Empate,3.75
2016,3,Athletico-PR,Figueirense,2,1,1.73,3.5,5.0,Athletico-PR,1.73
2016,3,Chapecoense,Santa Cruz,1,1,2.0,3.4,3.75,Empate,3.4
2016,3,Ponte Preta,Flamengo,1,2,2.45,3.0,3.1,Flamengo,3.1
2016,3,Sport Recife,Corinthians,0,2,2.8,3.2,2.55,Corinthians,2.55
2016,3,Fluminense,Botafogo,1,0,2.0,3.3,3.8,Fluminense,2.0
2016,3,São Paulo,Palmeiras,1,0,2.2,3.2,3.3,São Paulo,2.2
2016,3,Vitória,Atlético Mineiro,1,1,2.25,3.1,3.2,Empate,3.1
2016,3,Grêmio,Coritiba,2,0,1.53,3.8,6.5,Grêmio,1.53
2016,3,Santos,Internacional,0,1,2.2,3.2,3.4,Internacional,3.4
2016,4,Internacional,Athletico-PR,1,0,1.5,3.8,7.5,Internacional,1.5
2016,4,Corinthians,Santos,1,0,1.62,3.6,6.5,Corinthians,1.62
2016,4,Coritiba,Chapecoense,3,4,2.25,3.0,3.5,Chapecoense,3.5
2016,4,Santa Cruz,Sport Recife,0,1,2.05,3.3,3.6,Sport Recife,3.6
2016,4,Atlético Mineiro,Fluminense,1,1,1.85,3.4,4.33,Empate,3.4
2016,4,Botafogo,Cruzeiro,0,1,4.75,3.4,1.8,Cruzeiro,1.8
2016,4,Figueirense,São Paulo,1,0,2.7,3.0,2.8,Figueirense,2.7
2016,4,América-MG,Ponte Preta,1,2,2.38,3.0,3.25,Ponte Preta,3.25
2016,4,Flamengo,Vitória,1,0,1.4,4.33,8.5,Flamengo,1.4
2016,4,Palmeiras,Grêmio,4,3,2.0,3.2,4.0,Palmeiras,2.0
2016,4,Athletico-PR,Santa Cruz,1,0,1.5,4.0,6.5,Athletico-PR,1.5
2016,4,Chapecoense,Fluminense,0,0,2.6,3.1,2.8,Empate,3.1
2016,4,Corinthians,Coritiba,2,1,1.44,4.0,8.5,Corinthians,1.44
2016,4,América-MG,Figueirense,1,0,2.2,3.3,3.3,América-MG,2.2
2016,4,Santos,Botafogo,3,0,1.73,3.5,5.0,Santos,1.73
2016,4,Flamengo,Palmeiras,1,2,2.38,3.2,3.0,Palmeiras,3.0
2016,4,Grêmio,Ponte Preta,1,0,1.5,4.0,7.0,Grêmio,1.5
2016,4,Sport Recife,Atlético Mineiro,4,4,2.1,3.2,3.6,Empate,3.2
2016,4,Vitória,Internacional,1,0,2.9,3.25,2.4,Vitória,2.9
2016,4,Cruzeiro,São Paulo,0,1,1.75,3.4,5.0,São Paulo,5.0
2016,5,Internacional,América-MG,3,1,1.44,4.2,7.5,Internacional,1.44
2016,5,Ponte Preta,Chapecoense,2,1,2.1,3.1,3.75,Ponte Preta,2.1
2016,5,Fluminense,Grêmio,1,1,2.1,3.1,3.75,Empate,3.1
2016,5,São Paulo,Athletico-PR,1,2,1.75,3.6,4.75,Athletico-PR,4.75
2016,5,Botafogo,Vitória,1,1,1.91,3.4,4.0,Empate,3.4
2016,5,Coritiba,Sport Recife,3,2,1.91,3.3,4.2,Coritiba,1.91
2016,5,Atlético Mineiro,Cruzeiro,2,3,1.91,3.4,4.0,Cruzeiro,4.0
2016,5,Figueirense,Flamengo,1,0,2.63,3.3,2.63,Figueirense,2.63
2016,5,Palmeiras,Corinthians,1,0,2.2,3.1,3.5,Palmeiras,2.2
2016,5,Santa Cruz,Santos,0,2,2.5,3.2,2.88,Santos,2.88
2016,6,Santos,Sport Recife,1,2,1.44,4.2,7.5,,
2016,6,Chapecoense,Grêmio,3,3,2.8,3.1,2.6,Empate,3.1
2016,6,Ponte Preta,Athletico-PR,3,2,2.0,3.2,4.0,Ponte Preta,2.0
2016,6,São Paulo,Vitória,2,0,1.4,4.2,9.0,São Paulo,1.4
2016,6,Botafogo,América-MG,3,1,1.8,3.3,4.75,Botafogo,1.8
2016,6,Santa Cruz,Figueirense,1,0,1.91,3.4,4.0,Santa Cruz,1.91
2016,6,Santos,Sport Recife,2,0,1.53,3.8,6.5,Santos,1.53
2016,6,Coritiba,Palmeiras,2,2,3.0,3.2,2.4,Empate,3.2
2016,6,Cruzeiro,Flamengo,0,1,2.1,3.3,3.5,Flamengo,3.5
2016,6,Internacional,Atlético Mineiro,2,0,1.8,3.5,4.5,Internacional,1.8
2016,6,Fluminense,Corinthians,1,0,3.4,3.2,2.2,Fluminense,3.4
2016,6,Palmeiras,Santa Cruz,3,1,1.4,4.33,8.5,Palmeiras,1.4
2016,6,Athletico-PR,Santos,1,0,2.1,3.1,3.8,Athletico-PR,2.1
2016,6,América-MG,Coritiba,2,1,2.25,3.2,3.25,América-MG,2.25
2016,6,Atlético Mineiro,Ponte Preta,3,0,1.5,3.75,6.5,Atlético Mineiro,1.5
2016,6,Vitória,Chapecoense,1,2,1.91,3.3,4.2,Chapecoense,4.2
2016,6,Corinthians,Botafogo,3,1,1.44,4.0,8.0,Corinthians,1.44
2016,6,Figueirense,Internacional,3,2,3.4,3.1,2.25,Figueirense,3.4
2016,6,Flamengo,São Paulo,2,2,2.5,3.2,2.88,Empate,3.2
2016,6,Sport Recife,Fluminense,2,1,2.25,3.25,3.2,Sport Recife,2.25
2016,6,Grêmio,Cruzeiro,2,0,1.75,3.5,4.75,Grêmio,1.75
2016,7,Palmeiras,América-MG,2,0,1.33,5.0,9.0,Palmeiras,1.33
2016,7,Chapecoense,Athletico-PR,0,0,2.0,3.3,3.8,Empate,3.3
2016,7,Ponte Preta,Cruzeiro,0,4,2.6,3.1,2.8,Cruzeiro,2.8
2016,7,Botafogo,Figueirense,0,0,2.0,3.5,3.6,Empate,3.5
2016,7,Santa Cruz,Flamengo,0,1,3.0,3.2,2.38,Flamengo,2.38
2016,7,Atlético Mineiro,Corinthians,2,1,1.83,3.4,4.5,Atlético Mineiro,1.83
2016,7,Fluminense,Santos,2,1,2.5,3.0,3.0,,
2016,7,Grêmio,Vitória,1,2,1.33,5.0,9.0,Vitória,9.0
2016,7,São Paulo,Sport Recife,0,0,1.36,4.5,9.0,Empate,4.5
2016,7,Coritiba,Internacional,1,1,3.0,3.2,2.4,Empate,3.2
2016,7,Cruzeiro,Palmeiras,2,1,2.25,3.2,3.25,Cruzeiro,2.25
2016,7,Corinthians,Santa Cruz,2,1,1.44,4.33,7.0,Corinthians,1.44
2016,7,América-MG,Atlético Mineiro,0,1,6.75,4.0,1.5,Atlético Mineiro,1.5
2016,7,Athletico-PR,Grêmio,2,0,2.4,3.3,2.88,Athletico-PR,2.4
2016,7,Flamengo,Fluminense,1,2,2.05,3.3,3.6,Fluminense,3.6
2016,7,Internacional,Botafogo,2,3,1.67,3.75,5.0,Botafogo,5.0
2016,7,Santos,São Paulo,3,0,2.1,3.2,3.6,Santos,2.1
2016,7,Vitória,Ponte Preta,1,1,2.05,3.25,3.75,Empate,3.25
2016,7,Figueirense,Coritiba,0,0,2.25,3.1,3.4,Empate,3.1
2016,7,Sport Recife,Chapecoense,5,1,1.73,3.5,5.0,Sport Recife,1.73
2016,8,Flamengo,Internacional,1,0,2.05,3.3,3.6,Flamengo,2.05
2016,8,Grêmio,Santos,3,2,2.1,3.2,3.6,Grêmio,2.1
2016,8,Vitória,Sport Recife,3,2,2.38,3.3,2.9,Vitória,2.38
2016,8,Chapecoense,Cruzeiro,3,2,2.8,3.1,2.6,Chapecoense,2.8
2016,8,Coritiba,Athletico-PR,1,0,2.3,3.1,3.3,Coritiba,2.3
2016,8,América-MG,Corinthians,0,2,3.8,3.2,2.05,Corinthians,2.05
2016,8,São Paulo,Fluminense,2,1,1.85,3.4,4.33,São Paulo,1.85
2016,8,Palmeiras,Figueirense,4,0,1.36,4.5,9.0,Palmeiras,1.36
2016,8,Santa Cruz,Ponte Preta,0,3,2.2,3.3,3.3,Ponte Preta,3.3
2016,8,Atlético Mineiro,Botafogo,5,3,1.62,3.8,5.5,Atlético Mineiro,1.62
2016,8,Fluminense,Coritiba,0,0,1.83,3.4,4.5,Empate,3.4
2016,8,Athletico-PR,América-MG,1,0,1.45,4.0,6.5,Athletico-PR,1.45
2016,8,Cruzeiro,Vitória,2,2,1.5,4.0,6.5,Empate,4.0
2016,8,Internacional,Grêmio,0,1,2.4,3.1,3.1,Grêmio,3.1
2016,8,Botafogo,Santa Cruz,2,1,1.55,3.8,5.5,Botafogo,1.55
2016,8,Corinthians,Flamengo,4,0,2.0,3.3,3.75,Corinthians,2.0
2016,8,Ponte Preta,São Paulo,1,0,2.3,3.2,3.1,Ponte Preta,2.3
2016,8,Santos,Chapecoense,3,0,1.4,4.2,9.0,Santos,1.4
2016,8,Figueirense,Atlético Mineiro,1,1,3.5,3.2,2.15,Empate,3.2
2016,9,Sport Recife,Palmeiras,1,3,2.9,3.4,2.38,,
2016,9,Chapecoense,Corinthians,0,2,3.0,3.4,2.3,Corinthians,2.3
2016,9,Coritiba,Botafogo,0,0,1.8,3.75,4.0,Empate,3.75
2016,9,Ponte Preta,Sport Recife,2,1,1.8,3.5,4.5,Ponte Preta,1.8
2016,9,Flamengo,Atlético Mineiro,2,0,2.45,3.3,2.8,Flamengo,2.45
2016,9,Grêmio,Figueirense,2,1,1.3,5.0,11.0,Grêmio,1.3
2016,9,Santa Cruz,Internacional,1,0,2.7,3.2,2.6,Santa Cruz,2.7
2016,9,São Paulo,América-MG,3,0,1.53,3.75,7.0,São Paulo,1.53
2016,9,Vitória,Fluminense,0,0,2.1,3.4,3.4,Empate,3.4
2016,10,Cruzeiro,Athletico-PR,0,3,1.73,3.75,4.5,Athletico-PR,4.5
2016,10,Palmeiras,Santos,1,1,2.15,3.3,3.4,Empate,3.3
2016,10,Botafogo,Flamengo,3,3,3.2,3.4,2.2,Empate,3.4
2016,10,Santos,Ponte Preta,3,1,1.44,4.0,8.0,Santos,1.44
2016,10,América-MG,Santa Cruz,0,3,2.15,3.25,3.4,Santa Cruz,3.4
2016,10,Athletico-PR,Vitória,1,1,1.57,3.8,6.0,Empate,3.8
2016,10,Corinthians,São Paulo,1,1,1.62,3.75,5.5,Empate,3.75
2016,10,Figueirense,Chapecoense,1,1,2.2,3.1,3.5,Empate,3.1
2016,10,Fluminense,Cruzeiro,2,0,2.38,3.1,3.1,Fluminense,2.38
2016,10,Internacional,Palmeiras,0,1,2.25,3.25,3.2,Palmeiras,3.2
2016,10,Sport Recife,Grêmio,4,2,2.6,3.25,2.7,Sport Recife,2.6
2016,11,Atlético Mineiro,Coritiba,2,1,1.67,3.75,5.0,,
2016,11,Corinthians,Figueirense,1,1,1.3,5.0,11.0,Empate,5.0
2016,11,Santa Cruz,Coritiba,0,1,2.4,3.1,3.1,Coritiba,3.1
2016,11,Palmeiras,Atlético Mineiro,0,1,1.67,3.9,4.75,Atlético Mineiro,4.75
2016,11,Ponte Preta,Internacional,2,2,2.4,3.3,2.88,Empate,3.3
2016,11,Athletico-PR,Fluminense,1,0,2.15,3.25,3.4,Athletico-PR,2.15
2016,11,Chapecoense,Botafogo,2,1,1.95,3.5,3.75,Chapecoense,1.95
2016,11,Cruzeiro,Sport Recife,1,2,1.53,4.0,6.0,Sport Recife,6.0
2016,11,Grêmio,São Paulo,1,0,1.95,3.3,4.0,Grêmio,1.95
2016,11,Vitória,Santos,2,3,2.3,3.4,3.0,Santos,3.0
2016,12,Santos,Cruzeiro,0,2,1.67,3.6,4.75,,
2016,12,Flamengo,América-MG,2,1,1.33,5.0,9.0,,
2016,13,Sport Recife,América-MG,1,1,1.5,4.0,7.0,Empate,4.0
2016,13,Vitória,Coritiba,3,1,2.0,3.2,4.0,Vitória,2.0
2016,13,Athletico-PR,Corinthians,2,0,3.1,3.1,2.4,Athletico-PR,3.1
2016,13,Ponte Preta,Botafogo,2,0,2.05,3.3,3.6,Ponte Preta,2.05
2016,13,Grêmio,Santa Cruz,0,0,1.44,4.2,7.5,Empate,4.2
2016,13,São Paulo,Atlético Mineiro,1,2,2.2,3.4,3.2,Atlético Mineiro,3.2
2016,13,Cruzeiro,Internacional,4,2,1.73,3.5,5.0,Cruzeiro,1.73
2016,13,Chapecoense,Palmeiras,1,1,2.7,3.2,2.63,Empate,3.2
2016,13,Flamengo,Athletico-PR,1,0,1.73,3.5,5.0,Flamengo,1.73
2016,13,Coritiba,Ponte Preta,3,1,1.91,3.4,4.0,Coritiba,1.91
2016,13,Palmeiras,Vitória,2,1,1.4,4.33,8.5,Palmeiras,1.4
2016,13,Internacional,Fluminense,2,2,2.15,3.4,3.3,Empate,3.4
2016,13,Santa Cruz,São Paulo,1,2,2.38,3.1,3.1,São Paulo,3.1
2016,13,Figueirense,Sport Recife,1,1,2.5,3.2,2.8,Empate,3.2
2016,14,Atlético Mineiro,Chapecoense,3,1,1.44,4.2,7.5,Atlético Mineiro,1.44
2016,14,Corinthians,Cruzeiro,1,1,1.6,3.75,5.75,Empate,3.75
2016,14,Sport Recife,Flamengo,1,0,3.0,3.2,2.4,Sport Recife,3.0
2016,14,Ponte Preta,Figueirense,2,0,1.62,3.75,5.5,Ponte Preta,1.62
2016,14,Fluminense,América-MG,1,0,1.45,4.1,7.5,Fluminense,1.45
2016,14,Grêmio,Corinthians,3,0,2.1,3.2,3.6,Grêmio,2.1
2016,14,Cruzeiro,Coritiba,2,2,1.5,4.0,7.0,Empate,4.0
2016,14,Vitória,Santa Cruz,2,2,1.7,3.75,4.75,Empate,3.75
2016,14,São Paulo,Botafogo,0,1,1.57,3.8,6.0,Botafogo,6.0
2016,14,Athletico-PR,Palmeiras,0,1,2.55,3.3,2.7,Palmeiras,2.7
2016,15,Chapecoense,Internacional,1,0,2.4,3.2,3.0,Chapecoense,2.4
2016,15,América-MG,Chapecoense,1,2,2.15,3.1,3.6,Chapecoense,3.6
2016,15,Botafogo,Sport Recife,3,0,2.0,3.3,3.75,Botafogo,2.0
2016,15,Atlético Mineiro,Athletico-PR,1,0,1.44,4.0,8.0,Atlético Mineiro,1.44
2016,15,Flamengo,Grêmio,2,1,2.0,3.3,3.75,Flamengo,2.0
2016,15,Internacional,São Paulo,1,1,2.1,3.25,3.6,Empate,3.25
2016,15,Palmeiras,Ponte Preta,2,2,1.6,4.0,5.25,Empate,4.0
2016,15,Santa Cruz,Fluminense,0,1,2.5,3.2,2.88,Fluminense,2.88
2016,15,Figueirense,Cruzeiro,1,2,3.1,3.25,2.3,Cruzeiro,2.3
2016,16,Corinthians,Vitória,2,1,1.4,4.5,7.5,Corinthians,1.4
2016,16,Ponte Preta,Corinthians,2,0,2.6,3.3,2.63,Ponte Preta,2.6
2016,16,Cruzeiro,Santa Cruz,2,0,1.4,4.5,8.0,Cruzeiro,1.4
2016,16,Santos,Figueirense,0,1,1.36,4.5,9.0,Figueirense,9.0
2016,16,Chapecoense,Flamengo,1,3,2.8,3.2,2.55,Flamengo,2.55
2016,16,Fluminense,Palmeiras,0,2,3.0,3.4,2.3,Palmeiras,2.3
2016,16,Grêmio,Atlético Mineiro,1,1,1.67,3.8,5.0,Empate,3.8
2016,16,São Paulo,Coritiba,0,0,1.7,3.6,5.0,Empate,3.6
2016,16,Sport Recife,Internacional,1,1,2.4,3.2,3.0,Empate,3.2
2016,16,Vitória,América-MG,2,1,1.67,3.75,5.0,Vitória,1.67
2016,17,Athletico-PR,Botafogo,1,0,2.25,3.2,3.25,Athletico-PR,2.25
2016,17,Fluminense,Figueirense,3,2,1.4,4.0,9.5,Fluminense,1.4
2016,17,Botafogo,Grêmio,2,1,2.3,3.4,3.0,Botafogo,2.3
2016,18,Botafogo,Fluminense,1,0,2.38,3.1,3.1,Botafogo,2.38
2016,18,Figueirense,Athletico-PR,1,0,2.38,3.1,3.1,Figueirense,2.38
2016,18,Santa Cruz,Chapecoense,2,2,2.05,3.1,4.0,Empate,3.1
2016,18,Atlético Mineiro,Vitória,2,1,1.4,4.75,7.0,Atlético Mineiro,1.4
2016,18,Coritiba,Grêmio,4,0,2.45,3.0,3.1,Coritiba,2.45
2016,18,Flamengo,Ponte Preta,2,1,1.67,3.5,5.75,Flamengo,1.67
2016,18,Palmeiras,São Paulo,2,1,1.67,3.6,5.5,Palmeiras,1.67
2016,18,Corinthians,Sport Recife,3,0,1.5,4.0,7.0,Corinthians,1.5
2016,18,América-MG,Cruzeiro,0,2,4.33,3.5,1.83,Cruzeiro,1.83
2016,18,Internacional,Santos,2,1,2.1,3.3,3.5,Internacional,2.1
2016,18,Vitória,Flamengo,1,2,3.2,3.25,2.25,Flamengo,2.25
2016,18,Chapecoense,Coritiba,1,0,2.0,3.2,4.0,Chapecoense,2.0
2016,18,São Paulo,Figueirense,3,1,1.45,3.9,8.5,São Paulo,1.45
2016,18,Athletico-PR,Internacional,2,1,2.45,3.0,3.1,Athletico-PR,2.45
2016,18,Cruzeiro,Botafogo,0,2,1.44,4.33,7.0,Botafogo,7.0
2016,18,Santos,Corinthians,2,1,2.25,3.2,3.25,Santos,2.25
2016,18,Sport Recife,Santa Cruz,5,3,1.95,3.4,4.0,Sport Recife,1.95
2016,18,Grêmio,Palmeiras,0,0,2.1,3.5,3.3,Empate,3.5
2016,18,Ponte Preta,América-MG,1,1,1.44,3.8,9.0,Empate,3.8
2016,19,Fluminense,Atlético Mineiro,4,2,2.2,3.4,3.2,Fluminense,2.2
2016,19,Botafogo,Santos,0,1,2.7,3.25,2.6,Santos,2.6
2016,19,Figueirense,América-MG,2,2,2.2,3.2,3.4,Empate,3.2
2016,19,Ponte Preta,Grêmio,3,0,2.4,3.0,3.2,Ponte Preta,2.4
2016,19,Santa Cruz,Athletico-PR,1,0,1.91,3.4,4.0,Santa Cruz,1.91
2016,19,Coritiba,Corinthians,1,1,2.4,3.1,3.1,Empate,3.1
2016,19,Palmeiras,Flamengo,1,1,1.91,3.5,4.0,Empate,3.5
2016,19,Atlético Mineiro,Sport Recife,1,0,1.44,4.33,7.0,Atlético Mineiro,1.44
2016,19,Fluminense,Chapecoense,1,2,1.62,3.6,6.0,Chapecoense,6.0
2016,19,Internacional,Vitória,0,1,1.5,3.8,7.5,Vitória,7.5
2016,19,São Paulo,Cruzeiro,1,0,1.95,3.3,4.0,São Paulo,1.95
2016,19,Corinthians,Palmeiras,0,2,2.3,3.2,3.2,Palmeiras,3.2
2016,19,Flamengo,Figueirense,2,0,1.33,4.6,10.0,Flamengo,1.33
2016,19,Athletico-PR,São Paulo,1,0,2.88,3.0,2.63,Athletico-PR,2.88
2016,19,Chapecoense,Ponte Preta,2,2,2.5,2.9,3.1,Empate,2.9
2016,19,Cruzeiro,Atlético Mineiro,1,1,1.85,3.6,4.0,Empate,3.6
2016,19,Grêmio,Fluminense,0,1,1.7,3.4,5.5,Fluminense,5.5
2016,19,Sport Recife,Coritiba,0,1,1.83,3.4,4.33,Coritiba,4.33
2016,19,Santos,Santa Cruz,3,2,1.5,3.75,7.5,Santos,1.5
2016,19,Vitória,Botafogo,0,1,2.0,3.3,3.75,Botafogo,3.75
2016,20,América-MG,Internacional,1,0,3.0,3.0,2.5,América-MG,3.0
2016,20,Palmeiras,Coritiba,2,1,1.36,4.75,8.5,Palmeiras,1.36
2016,20,Sport Recife,Santos,1,0,2.25,3.2,3.3,Sport Recife,2.25
2016,20,América-MG,Botafogo,1,0,2.4,3.0,3.2,América-MG,2.4
2016,20,Athletico-PR,Ponte Preta,3,0,2.2,3.1,3.5,Athletico-PR,2.2
2016,20,Figueirense,Santa Cruz,3,1,2.5,3.1,2.9,Figueirense,2.5
2016,20,Corinthians,Fluminense,0,1,1.73,3.6,4.75,Fluminense,4.75
2016,20,Flamengo,Cruzeiro,2,1,1.91,3.6,3.75,Flamengo,1.91
2016,20,Grêmio,Chapecoense,1,0,1.53,4.0,6.0,Grêmio,1.53
2016,20,Vitória,São Paulo,2,0,2.3,3.5,2.88,Vitória,2.3
2016,20,Atlético Mineiro,Internacional,3,1,1.73,3.6,4.75,Atlético Mineiro,1.73
2016,21,Fluminense,Sport Recife,3,1,1.65,3.6,5.5,Fluminense,1.65
2016,21,Chapecoense,Vitória,1,4,1.85,3.4,4.33,Vitória,4.33
2016,21,Santos,Athletico-PR,2,0,1.53,3.6,7.5,Santos,1.53
2016,21,São Paulo,Flamengo,0,0,2.4,3.3,2.88,Empate,3.3
2016,21,Botafogo,Corinthians,2,0,2.25,3.2,3.25,Botafogo,2.25
2016,21,Ponte Preta,Atlético Mineiro,1,2,2.15,3.3,3.4,Atlético Mineiro,3.4
2016,21,Cruzeiro,Grêmio,1,0,1.62,3.8,5.5,Cruzeiro,1.62
2016,21,Internacional,Figueirense,1,0,1.44,4.0,8.0,Internacional,1.44
2016,22,Santa Cruz,Palmeiras,2,3,3.0,3.2,2.4,Palmeiras,2.4
2016,22,Coritiba,América-MG,3,0,1.53,3.75,7.0,Coritiba,1.53
2016,22,Athletico-PR,Chapecoense,3,1,1.95,3.2,4.2,Athletico-PR,1.95
2016,22,Vitória,Grêmio,0,1,2.15,3.3,3.4,Grêmio,3.4
2016,22,Corinthians,Atlético Mineiro,0,0,1.95,3.5,3.8,Empate,3.5
2016,22,Santos,Fluminense,2,1,2.0,3.4,3.75,Santos,2.0
2016,22,Sport Recife,São Paulo,1,1,2.1,3.25,3.6,Empate,3.25
2016,22,Internacional,Coritiba,1,0,1.8,3.3,4.75,Internacional,1.8
2016,22,Cruzeiro,Ponte Preta,2,0,1.65,3.6,5.5,Cruzeiro,1.65
2016,22,América-MG,Palmeiras,0,2,7.5,4.2,1.44,Palmeiras,1.44
2016,22,Figueirense,Botafogo,0,1,2.55,3.2,2.8,Botafogo,2.8
2016,22,Flamengo,Santa Cruz,3,0,1.36,4.5,9.0,Flamengo,1.36
2016,23,Chapecoense,Sport Recife,3,0,1.91,3.4,4.0,Chapecoense,1.91
2016,23,Coritiba,Figueirense,0,0,1.53,3.5,8.0,Empate,3.5
2016,23,Botafogo,Internacional,1,0,1.91,3.2,4.33,Botafogo,1.91
2016,23,Santa Cruz,Corinthians,2,4,4.33,3.5,1.83,Corinthians,1.83
2016,23,Atlético Mineiro,América-MG,3,0,1.33,4.75,9.5,Atlético Mineiro,1.33
2016,23,Palmeiras,Cruzeiro,0,0,1.75,3.6,4.75,Empate,3.6
2016,23,Ponte Preta,Vitória,2,0,1.73,3.6,4.75,Ponte Preta,1.73
2016,23,Fluminense,Flamengo,1,2,3.2,3.2,2.25,Flamengo,2.25
2016,23,Grêmio,Athletico-PR,1,0,1.53,3.75,7.0,Grêmio,1.53
2016,23,São Paulo,Santos,0,1,2.4,3.2,3.0,Santos,3.0
2016,23,Athletico-PR,Coritiba,2,0,3.1,3.0,2.45,Athletico-PR,3.1
2016,23,Botafogo,Atlético Mineiro,3,2,2.4,3.3,2.88,Botafogo,2.4
2016,23,Cruzeiro,Chapecoense,0,0,1.44,4.2,7.5,Empate,4.2
2016,23,Figueirense,Palmeiras,1,2,4.75,3.5,1.75,Palmeiras,1.75
2016,23,Internacional,Flamengo,2,1,2.5,3.2,2.9,Internacional,2.5
2016,23,Corinthians,América-MG,2,0,1.33,5.0,8.5,Corinthians,1.33
2016,23,Ponte Preta,Santa Cruz,3,0,1.57,3.8,6.0,Ponte Preta,1.57
2016,23,Santos,Grêmio,1,1,1.62,3.75,5.5,Empate,3.75
2016,23,Sport Recife,Vitória,1,0,1.75,3.75,4.33,Sport Recife,1.75
2016,24,Fluminense,São Paulo,1,2,1.91,3.3,4.2,São Paulo,4.2
2016,24,Santa Cruz,Botafogo,0,1,2.7,3.3,2.55,Botafogo,2.55
2016,24,São Paulo,Ponte Preta,2,0,1.91,3.6,3.8,São Paulo,1.91
2016,24,Flamengo,Corinthians,2,2,1.62,3.75,5.5,Empate,3.75
2016,24,Grêmio,Internacional,0,0,2.15,3.2,3.5,Empate,3.2
2016,24,Palmeiras,Sport Recife,2,1,1.33,5.0,8.5,Palmeiras,1.33
2016,24,Vitória,Cruzeiro,0,1,2.45,3.3,2.8,Cruzeiro,2.8
2016,24,Coritiba,Fluminense,1,1,2.2,3.4,3.2,Empate,3.4
2016,24,Atlético Mineiro,Figueirense,3,0,1.29,5.25,11.0,Atlético Mineiro,1.29
2016,24,Chapecoense,Santos,0,1,2.75,3.2,2.6,Santos,2.6
